start_station_name,start_station_id
36 St & Queens Blvd,6260.04
Hope St & Union Ave,5187.03
87 St & Roosevelt Ave,6356.01
Bronx Shore Comfort Station,7618.01
Beverley Rd & Flatbush Ave,3180.02
W 15 St & 10 Ave,6115.09
53 Ave & 94 St,6037.02
Linden St & Knickerbocker Ave,4743.04
Pier 61 at Chelsea Piers,6233.04
Smith St & 3 St,4151.01
Calyer St & West St,5676.04
55 St & 7 Ave,2951.05
Henry St & Atlantic Ave,4531.05
E Houston St & Columbia St,5436.11
River Ave & McClellan St,8111.07
Rockaway Ave & Bainbridge St,4285.09
W 47 St & 10 Ave,6824.07
Audubon Ave & Fort George Ave,8491.07
46 St & 25 Ave,6907.03
Broadway & W 37 St,6441.02
43 St & 35 Ave,6520.06
E 58 St & 1 Ave (NE Corner),6682.03
Macombs Rd & Featherbed Ln,8307.05
Broadway & W 25 St,6173.08
14 St & 7 Ave,3731.11
Prospect Pl & 6 Ave,4166.08
Clinton St & Grand St,5303.06
LaGuardia Pl & W 3 St,5721.14
Macon St & Patchen Ave,4301.04
3 Ave & E 82 St,7154.1
Pacific St & Troy Ave,4122.03
48 St & 37 Ave,6435.02
Throop Ave & Myrtle Ave,4697.01
W 16 St & The High Line,6233.05
Douglass St & 4 Ave,4175.14
Brooklyn Bridge Park - Pier 2,4756.04
10 Ave & W 14 St,6157.04
Bus Slip & State St,4889.06
W 129 St & Convent Ave,7818.17
81 St & 34 Ave,6561.01
Broadway & W 38 St,6560.15
Concord St & Bridge St,4781.03
Pearl St & York St,4895.15
1 Ave & E 68 St,6822.09
47 Ave & 48 St,6092.01
Lewis Ave & Kosciuszko St,4617.01
E 24 St & Park Ave S,6131.1
Gramercy Park N & Gramercy Park E,6013.12
Walton Ave & E 151 St,7945.03
Southern Blvd & E 174 St,8163.05
E 149 St & Jackson Ave,7812.01
41 Ave & 77 St,6290.06
2 Ave & E 31 St,6197.11
E 13 St & Ave A,5779.09
Madison Ave & E 26 St,6131.12
W 74 St & Columbus Ave,7230.1
20 Ave & 42 St,7163.07
96 St & Northern Blvd,6660.07
Milton St & Franklin St,5752.07
Prospect Park SW & 10 Ave,3611.02
Riverside Blvd & W 67 St,7183.03
Lenox Ave & W 133 St,7790.04
64 St & Woodbine St,5057.09
43 St & 50 Ave,5983.04
Hoe Ave & Jennings St,8095.06
Butler St & 27 Ave,6869.06
Brook Ave & E 148 St,7816.14
67 St & Erik Pl,2733.03
62 St & 43 Ave,6191.04
Morgan Bike Mechanics,8898.05
Wyckoff Ave & Stanhope St,4931.05
Kingston Ave & Herkimer St,4205.06
Broadway & Furman Ave,4244.06
34 Ave & 71 St,6493.03
Mott St & Prince St,5561.04
5 St & Market St,4843.01
Allen St & Rivington St,5414.06
1 St & 6 Ave,3946.07
E 10 St & 2 Ave,5746.02
Macon St & Howard Ave,4408.07
Ocean Ave & Tennis Ct,3223.07
31 St & Astoria Blvd,6989.07
Franklin St & Dupont St,5944.01
Fulton St & William St,5137.11
E 25 St & 1 Ave,6004.07
Eastern Pkwy & Franklin Ave (SW Corner),3919.12
Brooklyn Ave & Dean St,4131.03
24 St & 5 Ave,3555.04
Sterling St & Bedford Ave,3665.06
Gold St & Frankfort St,5137.12
25 Ave & 85 St,6817.15
Garrison Ave & Manida St,7905.05
Myrtle Ave & 65 St,4862.04
36 Ave & 31 St,6572.08
Newton Rd & 44 St,6743.06
Degraw St & Hoyt St,4258.07
Bailey Ave & Sedgwick Ave,8643.01
E 34 St & Linden Blvd,3391.1
MacDougal St & Rockaway Ave,4212.01
42 Pl & Northern Blvd,6520.07
E 161 St & Park Ave,7979.17
2 Ave & 36 St,3460.01
43 St & 37 Ave,6401.01
Columbia Heights & Cranberry St,4829.01
Amsterdam Ave & W 125 St,7800.03
72 St & Woodside Ave,6141.02
Park Pl & Utica Ave,3966.03
E 40 St & Park Ave,6432.11
Grand St & Elizabeth St,5382.06
Perry St & Greenwich Ave,5955.12
Amsterdam Ave & W 119 St,7727.07
Steinway St & 28 Ave,6915.02
Hudson St & W 13 St,6115.06
Leonard St & Maujer St,5148.03
Bushwick Ave & Linden St,4600.09
6 Ave & 55 St,3000.08
Riverside Dr & W 72 St,7288.04
Park Circle & East Dr,3344.02
Mercer St & Spring St,5532.01
Frederick Douglass Blvd & W 117 St,7688.12
Albemarle Rd & McDonald Ave,3166.03
Greenwich Ave & Charles St,5914.08
Nevins St & Schermerhorn St,4437.09
51 St & Hobart St,6662.09
E 43 St & Madison Ave,6551.11
Bedford Ave & Albemarle Rd,3256.04
Putnam Ave & Wyckoff Ave,4735.03
6 Ave & W 34 St,6364.1
Madison St & Clinton St,5190.07
Pitt St & Stanton St,5406.04
Kingston Ave & Park Pl,4016.03
Broadway & 74 St,6332.1
Wales Ave & E 147 St,7751.05
Onderdonk Ave & Gates Ave,4994.1
3 Ave & Wakeman Pl,2883.03
Frederick Douglass Blvd & W 115 St,7658.13
59 St & 59 Rd,5401.03
Cypress Hills St & Otto Rd,4904.03
2 Ave & E 96 St,7338.02
South End Ave & Albany St,5114.08
Irving Ave & Harman St,4856.05
4 Ave & 3 St,4028.04
Cleveland Pl & Spring St,5492.05
Cathedral Pkwy & Broadway,7680.03
W 17 St & 7 Ave,6107.08
Hancock St & Stuyvesant Ave,4383.06
Lexington Ave & Patchen Ave,4534.06
Kenmare St & Elizabeth St,5453.06
Riverside Dr & W 91 St,7524.16
40 Ave & 9 St,6664.05
Lexington Ave & E 120 St,7652.04
Putnam Ave & Knickerbocker Ave,4663.06
Snyder Ave & Schenectady Ave,3300.06
Decatur St & Saratoga Ave,4366.1
49 Ave & 21 St,6128.04
Columbus Ave & W 72 St,7175.05
Ocean Ave & Crooke Ave,3408.05
Broad St & Bridge St,4962.08
W Broadway & Watts St,5569.07
Maiden Ln & Pearl St,5065.1
W 76 St & Columbus Ave,7281.09
W 29 St & 9 Ave,6416.06
Pearl St & Hanover Square,4993.02
St Marks Pl & 2 Ave,5669.1
Columbus Ave & W 103 St,7595.17
Central Ave & Himrod St,4713.01
Rogers Ave & Sterling St,3696.05
E 1 St & Bowery,5636.13
Prospect Pl & Underhill Ave,4116.08
E 142 St & 3 Ave,7781.1
E 138 St & Grand Concourse,7803.08
Willoughby St & Ashland Pl,4587.02
Shakespeare Ave & W 169 St,8198.05
W 100 St & Manhattan Ave,7538.14
President St & Nostrand Ave,3839.02
Ashland Pl & Dekalb Ave,4513.09
Empire Blvd & New York Ave,3728.04
Greenwich St & Perry St,5922.04
Monroe St & Marcus Garvey Blvd,4467.03
Hudson St & N Moore St,5470.13
Central Ave & Weirfield St,4591.04
Stagg St & Morgan Ave,5170.01
Clarkson Ave & Utica Ave,3486.02
Hancock St & Wyckoff Ave,4735.16
W 37 St & 5 Ave,6398.06
Adams St & Prospect St,4821.1
5 Ave & W 131 St,7735.05
E 91 St & 2 Ave,7286.01
South St & Pike St,5159.07
Henry St & Grand St,5294.04
E 56 St & 3 Ave,6691.11
W 55 St & 6 Ave,6809.09
Broadway & Berry St,5164.05
E 51 St & 2 Ave,6575.03
Lincoln Ave & E 138 St,7744.06
84 St & Roosevelt Ave,6323.04
Rogers Ave & Lenox Rd,3400.04
43 Ave & 42 St,6251.06
W 87 St & West End Ave,7484.05
E 47 St & 2 Ave,6498.1
Dahill Rd & 12 Ave,3208.07
Amsterdam Ave & W 172 St,8242.04
Marcus Garvey Blvd & Macon St,4278.03
7 Ave & Park Pl,4125.07
E 30 St & Park Ave S,6206.08
Pike St & Monroe St,5159.04
Union Ave & Wallabout St,4818.03
Greenpoint Ave & West St,5752.09
India St Pier,5794.05
Washington St & Laight St,5509.02
E 89 St & York Ave,7204.08
DeKalb Ave & Franklin Ave,4528.01
Coffey St & Conover St,4137.1
Stockholm St & Wilson Ave,4824.03
Rogers Ave & Snyder Ave,3286.07
Pierrepont St & Monroe Pl,4718.08
112 St & Northern Blvd,6683.01
W 52 St & 5 Ave,6700.01
Powers St & Olive St,5210.01
E 85 St & 3 Ave,7212.05
Stuyvesant Ave & Hart St,4689.08
W 218 St & Broadway,8715.06
E 153 St & E 157 St,8025.01
Adam Clayton Powell Blvd & W 130 St,7774.02
Sterling Pl & New York Ave,3984.02
9 Ave & W 22 St,6266.06
E 97 St & Madison Ave,7393.09
Douglass St & 3 Ave,4217.02
W 15 St & 7 Ave,6030.06
Franklin Ave & Myrtle Ave,4715.01
Garfield Pl & 8 Ave,3978.13
W 116 St & Broadway,7713.11
Kingston Ave & E New York Ave,3648.08
Broadway & E 14 St,5905.12
W 35 St & 8 Ave,6526.01
E 5 St & Ave A,5626.06
W 70 St & Amsterdam Ave,7207.08
Berkeley Pl & 6 Ave,4134.06
3 Ave & Schermerhorn St,4437.01
7 Ave & Central Park South,6912.01
6 Ave & W 33 St,6364.07
Lispenard St & Broadway,5391.06
31 Pl & Hunters Point Ave,6033.01
E 102 St & 1 Ave,7407.13
Ave D & E 12 St,5575.08
St Nicholas Ave & Manhattan Ave,7723.01
Plaza Dr & W 170 St,8213.01
21 St & 4 Ave,3668.04
Vesey St & Church St,5216.06
Lenox Ave & W 111 St,7602.05
Myrtle Ave & St Edwards St,4659.02
South St & Whitehall St,4846.01
E 20 St & Park Ave,6055.08
Wyckoff Ave & Cooper Ave,4615.01
Southern Blvd & E 172 St,8129.02
Driggs Ave & N Henry St,5542.04
E 78 St & 2 Ave,7057.07
Withers St & Kingsland Ave,5362.08
55 Dr & Maurice Ave,5579.04
Hanson Pl & Ashland Pl,4395.07
E 11 St & 3 Ave,5788.16
E 33 St & 5 Ave,6322.01
Warren St & Roosevelt Ave,6346.07
Morningside Ave & W 123 St,7741.01
Centre St & Seneca Ave,4837.03
Rutgers St & Henry St,5230.02
2 Ave & E 29 St,6122.09
Norman St & Wyckoff Ave,4654.01
Somers St & Rockaway Ave,4170.08
Woodside Ave & 69 St,6183.03
St Ann's Ave & Bruckner Blvd,7657.03
Lafayette Ave & Stuyvesant Ave,4576.11
23 St & 3 Ave,3707.01
E 102 St & Park Ave,7488.24
Westchester Ave & E 156 St,7891.06
E 67 St & Park Ave,6932.14
W 13 St & 7 Ave,6030.04
E 44 St & Lexington Ave,6464.09
E 15 St & 3 Ave,5863.07
W 20 St & 5 Ave,6098.02
Sunken Meadow Comfort Station,7571.01
E 5 St & Cooper Sq,5712.12
8 Ave & W 38 St,6526.05
44 St & 3 Ave,3315.05
Townsend Ave & E 175 St,8323.05
Stanton St & Mangin St,5326.06
Lefferts Pl & Franklin Ave,4222.02
Montrose Ave & Bushwick Ave,5068.02
Woodside Ave & 55 St,6276.02
Grand Concourse & E 171 St,8194.06
Riverside Dr & W 78 St,7340.06
E 51 St & Linden Blvd,3373.01
Morgan Ave & Maspeth Ave,5354.01
Lewis Ave & Madison St,4425.02
Railroad Ave & Kay Ave,4990.02
Adam Clayton Powell Blvd & W 132 St,7814.01
Kent Ave & Grand St,5388.01
Harrison St & Hudson St,5400.05
Edgecombe Ave & W 145 St,7976.08
Columbus Ave & W 95 St,7520.07
E 82 St & East End Ave,7049.04
3 St & 3 Ave,4028.03
W 22 St & 8 Ave,6224.03
W 21 St & 6 Ave,6140.05
Crown St & Troy Ave,3751.05
9 Ave & W 33 St,6492.08
Menahan St & Seneca Ave,4963.13
New York Ave & Lenox Rd,3431.02
Kosciuszko St & Nostrand Ave,4519.04
W 49 St & 8 Ave,6747.06
W 78 St & Broadway,7311.07
Leonard St & Nassau Ave,5550.09
N Portland Ave & Flushing Ave,4771.07
Lott St & Erasmus St,3327.01
Beck St & Leggett Ave,7807.04
Fort Washington Ave & W 183 St,8399.06
E 32 St & Park Ave,6280.12
Boerum St & Broadway,5004.02
W 53 St & 10 Ave,6890.01
6 St & 7 Ave,3834.1
W 107 St & Columbus Ave,7619.05
Lafayette Ave & St James Pl,4494.04
MacDonough St & Malcolm X Blvd,4301.07
W 67 St & Broadway,7116.04
Westchester Ave & Longwood Ave,7909.07
West St & Liberty St,5184.08
President St & Henry St,4307.13
Thomas S. Boyland St & Fulton St,4138.04
Madison Ave & E 82 St,7188.13
7 Ave & 40 St,3266.01
N 9 St & Wythe Ave,5489.06
Lenox Ave & W 144 St,7910.01
MacDougal St & Prince St,5687.04
E 81 St & Park Ave,7188.1
W 144 St & Adam Clayton Powell Blvd,7932.1
Franklin Ave & St Marks Ave,4107.05
Central Park W & W 68 St,7079.06
Caton Ave & E 10 St,3230.01
W 36 St & 9 Ave,6569.07
Church Ave & Story St,3007.05
Parade Pl & Crooke Ave,3376.02
E 9 St & Ave C,5616.01
Cumberland St & Lafayette Ave,4428.02
Thomas S. Boyland St & Marion St,4253.02
Vernon Blvd & 47 Rd,6212.08
Berkeley Pl & 7 Ave,4051.01
S 4 St & Roebling St,5195.06
12 St & 4 Ave,3882.01
N 5 St & Northside Piers,5458.02
Nostrand Ave & Flushing Ave,4818.02
E 12 St & Ave C,5616.08
43 St & Skillman Ave,6325.01
41 Ave & 80 St,6249.02
Amsterdam Ave & W 136 St,7920.05
Pioneer St & Van Brunt St,4169.04
Montgomery St & Franklin Ave,3776.05
St Nicholas Ave & W 134 St,7837.3
Dean St & Rockaway Ave,4096.08
W 51 St & 6 Ave,6740.1
Broadway & W 29 St,6289.06
1 Ave & E 30 St,6079.03
Park Ave & St Edwards St,4700.06
Van Sinderen Ave & Truxton St,4161.01
Dawson St & Intervale Ave,7888.1
Riverside Dr & W 104 St,7623.13
39 Ave & 54 St,6392.02
39 St & Queens Blvd,6218.04
W 44 St & 5 Ave,6551.02
Pier 40 - Hudson River Park,5696.03
E 89 St & 3 Ave,7265.1
55 Ave & 97 Pl,6070.05
Front St & Gold St,4927.04
E 47 St & 1 Ave,6498.09
31 Ave & 57 St,6621.06
Ave D & E 8 St,5506.1
10 Ave & W 215 St,8679.03
30 St & 4 Ave,3564.04
Suydam St & St Nicholas Ave,5043.06
Brook Ave & E 138 St,7707.08
Graham Ave & Withers St,5403.04
72 St & Northern Blvd,6570.06
E 123 St & Lexington Ave,7636.05
Park Ave & E Tremont Ave,8335.02
74 St & 37 Ave,6332.06
Verona Pl & Fulton St,4214.04
Franklin Ave & E 169 St,8118.02
Lafayette Ave & Hunts Point Ave,7883.06
Davis St & Jackson Ave,6278.05
Cliff St & Fulton St,5065.14
Marcy Ave & Hart St,4593.05
St Johns Pl & Washington Ave,4001.09
E 47 St & Park Ave,6584.12
Pacific St & Nevins St,4362.04
E 27 St & 1 Ave,6004.06
Eastern Pkwy & Nostrand Ave,3911.05
Kent Ave & N 7 St,5489.03
Caton Ave & Argyle Rd,3303.03
Lexington Ave & E 26 St,6089.08
Gerard Ave & E 146 St,7868.05
Flatbush Ave & Fenimore St,3520.01
Greene Ave & Nostrand Ave,4519.02
E 43 St & 2 Ave,6422.08
W 113 St & Broadway,7713.01
Scholes St & Lorimer St,5076.04
Pacific St & Ralph Ave,4105.01
Flatbush Ave & Eastern Pkwy,3856.03
92 St & Astoria Blvd,6810.01
E 128 St & 3 Ave,7696.07
Amsterdam Ave & W 162 St,8172.07
53 St & 2 Ave,3211.06
Popham Ave & W 174 St,8348.02
34 Ave & 13 St,6836.07
99 St & 35 Ave,6542.05
W 225 St & Exterior St,8711.02
Grand Concourse & E 166 St,8092.06
E 170 St & Sheridan Ave,8194.07
W 159 St & Edgecombe Ave,8119.05
Boone Ave & E 172 St,8110.04
Margaret Corbin Plz & Ft Washington Ave,8532.03
44 Dr & Jackson Ave,6352.01
Frost St & Debevoise Ave,5433.04
Tibbett Ave & W 234 St,8866.01
Riverside Dr E & W 155 St,8142.03
Broadway & Ellwood St,8547.04
Broadway & 12 St,6901.01
Fort Washington Ave & W 173 St,8320.01
40 Ave & Crescent St,6462.05
Grand Concourse & E 192 St,8601.04
18 St & 27 Ave,7062.07
St Ann's Ave & E 144 St,7755.03
3 Ave & E 169 St,8103.05
Madison St & Woodward Ave,4954.07
20 Ave & Shore Blvd,7391.02
Boston Rd & E 178 St,8248.05
E 188 St & Creston Ave,8566.05
E 171 St & 3 Ave,8171.06
W 186 St & St Nicholas Ave,8416.1
Whitney Ave & Ketcham Pl,6165.06
44 St & 48 Ave,6058.08
Jackson Mill Rd & 24 Ave,6877.05
48 Ave & 37 St,6067.01
E 182 St & Morris Ave,8494.01
Tinton Ave & E 165 St,7991.01
E 189 St & Bathgate Ave,8505.08
New York Ave & Snyder Ave,3246.06
21 St & 36 Ave,6729.02
Mets Plaza at Citi Field,6515.01
94 St & 57 Ave,5920.03
E 176 St & Clinton Ave,8272.08
72 St & 31 Ave,6686.07
28 St & 41 Ave,6462.19
College Ave & E 170 St,8175.06
College Ave & E 169 St,8141.05
103 St & Martense Ave,6062.03
56 Ave & 92 St,5962.04
E 179 St & Daly Ave,8268.08
Fulton Ave & E 168 St,8084.03
Queens Blvd & Albion Ave,6056.02
Benham St & Roosevelt Ave,6314.09
Boston Rd & West Farms Rd,8212.01
University Ave & W 168 St,8183.02
Meserole Ave & Manhattan Ave,5666.04
Edgecombe Ave & W 150 St,8049.05
Bainbridge Ave & E 193 St,8582.1
N 15 St & Wythe Ave,5520.09
Grand Concourse & E 199 St,8703.05
E Tremont Ave & Jerome Ave,8403.02
Wards Meadow Comfort Station,7327.01
E 103 St & Lexington Ave,7463.09
Amsterdam Ave & W 131 St,7842.16
Broadway & W 168 St,8226.06
87 St & 30 Ave,6780.06
93 St & Roosevelt Ave,6390.05
W 192 St & University Ave,8639.01
Fairview Ave & Linden St,5066.03
48 St & Barnett Ave,6358.05
Pinehurst Ave & W 187 St,8458.03
86 St & 35 Ave,6475.07
Ralph Ave & Fulton St,4220.02
E 187 St & 3 Ave,8489.06
E Fordham Rd & Webster Ave,8582.09
34 Ave & 21 St,6798.01
Herkimer St & Eastern Pkwy,4129.1
Grand Concourse & E 175 St,8303.06
69 St & 38 Ave,6298.04
21 St & 38 Ave,6656.05
Washington Ave & E 167 St,8068.01
River Ave & E 153 St,8005.08
Fairmount Pl & Prospect Ave,8272.05
Center Blvd & 51 Ave,6179.07
103 St & 41 Ave,6337.09
Broadway & W 192 St,8511.08
Monitor St & Meeker Ave,5473.06
30 Ave & 70 St,6727.02
Columbia St & Degraw St,4422.04
W 190 St & St Nicholas Ave,8453.14
Manhattan Ave & Leonard St,5442.09
3 Ave & E Tremont Ave,8315.03
24 Ave & 26 St,7152.1
Riverside Dr & W 138 St,7942.21
Ditmars Blvd & 48 St,6935.01
Walton Ave & E 176 St,8362.02
Ditmars Blvd & 94 St,6978.04
Pleasant Ave & E 120 St,7579.01
Crotona Ave & E 179 St,8330.05
W Fordham Rd & Loring Pl N,8590.01
Davidson Ave & W Burnside Ave,8441.05
Metropolitan Ave & Vandervoort Ave,5241.02
E 167 St & Bryant Ave,8040.03
Corona Ave & 102 St,6222.04
Edgecombe Ave & W 167 St,8187.04
West Farms Rd & Boone Ave,8076.08
49 Ave & 108 St,6255.02
Seaman Ave & Beak St,8650.11
St Felix Ave & 61 St,4719.04
10 Ave & W 204 St,8579.09
54 St & 37 Ave,6468.01
97 St & 23 Ave,6941.03
Grand Concourse & E 184 St,8531.05
71 St & 37 Ave,6374.05
Eastern Pkwy & Ralph Ave,3845.05
Eldert St & Bushwick Ave,4399.03
Steinway St & 23 Ave,7009.02
2 Ave & E 99 St,7386.1
64 St & 51 Ave,5956.04
Graham Ave & Herbert St,5403.05
Bleecker St & Forest Ave,5176.04
Dyckman St & Staff St,8655.02
67 Ave & Fresh Pond Rd,5057.07
Commerce St & Van Brunt St,4243.01
Cedar Ave & W Fordham Rd,8575.02
3 Ave & E 163 St,7974.01
27 Ave & 3 St,7132.08
Old Broadway & W 133 St,7881.09
Sedgwick Ave & Hall of Fame Terrace,8539.02
51 Ave & 61 St,5923.02
Shea Rd & Boat Basin Pl,6633.01
Halsey St & Evergreen Ave,4474.01
Jerome Ave & W 184 St,8550.01
Waterloo Pl & Crotona Park East,8216.02
Andrews Ave S & W 179 St,8483.02
Cypress Ave & Palmetto St,4921.04
65 Ln & Metropolitan Ave,5199.01
Waldron St & 108 St,6020.02
27 Ave & 9 St,7098.05
Bedford Park Blvd & Paul Ave,8752.01
Dyckman St & Henshaw St,8636.04
Tilden Ave & Lott St,3214.04
Grand Concourse & E 181 St,8456.05
Broadway & Van Cortlandt Park S,8879.02
W Mosholu Pkwy S & Sedgwick Ave,8841.03
90 St & 32 Ave,6668.06
30 Ave & 96 St,6772.11
Anthony Ave & E 175 St,8319.01
Shore Blvd & Astoria Park,7271.01
53 Ave & 62 St,5806.01
Stephen St & Seneca Ave,4798.1
Mount Eden Pkwy & Eastburn Ave,8245.03
37 St & 24 Ave,6981.16
59 St & 41 Ave,6234.08
57 St & 4 Ave,3093.07
E 144 St & Brook Ave,7777.02
65 Pl & 53 Ave,5764.02
Botanical Sq & Webster Ave,8646.02
Church Ave & E 45 St,3341.06
2 Ave & 32 St,3532.02
Clarkson Ave & E 40 St,3423.1
Southern Blvd & E 187 St,8427.05
Brook Ave & E 141 St,7740.08
Valentine Ave & E 183 St,8472.06
E 160 St & Tinton Ave,7931.05
Jerome Ave & E Mosholu Pkwy S,8795.01
Lexington Ave & E 128 St,7716.19
Decatur Ave & E 197 St,8597.01
E 149 St & Eagle Ave,7793.02
Jerome Ave & W 195 St,8653.09
Church Ave & E 42 St,3309.04
Sedgwick Ave & Hillman Ave,8828.02
Van Dam St & Greenpoint Ave,5883.06
Crotona Pkwy & Bronx Park S,8325.12
Borden Ave & 25 St,6086.02
Chester Ave & 12 Ave,3135.04
Cypress Ave & George St,4765.07
47 Ave & 109 St,6329.06
55 Ave & 90 St,6005.04
Steinway St & Ditmars Blvd,7074.01
W 218 St & Indian Rd,8732.04
E 182 St & Belmont Ave,8410.1
10 Ave & W 202 St,8543.01
Gerard Ave & E 165 St,8111.04
88 St & Astoria Blvd,6848.04
Clay Ave & E 173 St,8281.06
E 133 St & Cypress Pl,7642.04
Academy St & Nagle Ave,8579.05
Vyse Ave & E 181 St,8306.03
Hughes Ave & Oak Tree Pl,8369.08
Crotona Park East & E 173 St,8182.02
Lorimer St & Harrison Ave,4892.02
Grand Ave & 58 Ave,5471.04
76 St & 21 Ave,7032.02
E 182 St & Park Ave,8451.07
Fresh Pond Rd & 69 Ave,4945.06
Longfellow Ave & E 165 St,7983.04
Faile St & Garrison Ave,7922.01
Webb Ave & W 190 St,8624.01
Crescent Ave & Belmont Ave,8447.07
56 St & Arnold Ave,5289.05
9 Ave & W 219 St,8696.05
108 St & 52 Ave,6138.07
Grand Ave & Remsen Pl,5570.04
57 Rd & 58 St,5510.05
111 St & 53 Ave,6171.02
51 Ave & Alstyne Ave,6180.05
Featherbed Ln & Jerome Ave,8285.11
44 St & 2 Ave,3356.05
Marion Ave & Mosholu Pkwy,8699.01
Martense Ave & 108 St,6138.02
65 St & 2 Ave,3019.02
W 211 St & 10 Ave,8647.1
111 St & 49 Ave,6287.02
Bailey Ave & W 234 St,8831.03
E 163 St & Union Ave,7970.05
Yankee Ferry Terminal,4440.02
E 134 St & Walnut Ave,7613.04
37 Ave & 113 St,6524.09
Picnic Point,4374.01
1 Ave & E 62 St,6753.08
55 St & 5 Ave,3050.03
48 St & 5 Ave,3202.06
Montague St & Hicks St,4718.11
